datetime,holiday,workingday,temp,humidity,windspeed,season,weather,Calls
6/30/2014 18:00,0,1,32.8,55,7.0014,2,1,42
6/30/2014 19:00,0,1,32.8,59,13.0013,2,1,30
6/30/2014 20:00,0,1,32.8,55,16.9979,2,1,27
6/30/2014 21:00,0,1,31.16,62,7.0014,2,1,15
6/30/2014 22:00,0,1,29.52,79,2.57,2,1,12
6/30/2014 23:00,0,1,29.52,79,5.9981,2,1,7
7/1/2014 00:00,0,1,27.06,50,0,3,1,3
7/1/2014 01:00,0,1,27.06,50,0,3,1,2
7/1/2014 02:00,0,1,25.42,69,0,3,1,2
7/1/2014 03:00,0,1,26.24,53,0,3,1,1
7/1/2014 04:00,0,1,25.42,57,0,3,1,1
7/1/2014 05:00,0,1,24.6,64,5.9981,3,1,1
7/1/2014 06:00,0,1,25.42,61,5.9981,3,1,1
7/1/2014 07:00,0,1,27.06,54,4.0015,3,1,2
7/1/2014 08:00,0,1,28.7,42,7.0014,3,1,4
7/1/2014 09:00,0,1,30.34,35,7.0014,3,1,7
7/1/2014 10:00,0,1,31.16,33,7.0014,3,1,7
7/1/2014 11:00,0,1,32.8,26,0,3,1,3
7/1/2014 12:00,0,1,32.8,26,0,3,1,4
7/1/2014 13:00,0,1,32.8,24,0,3,1,3
7/1/2014 14:00,0,1,33.62,23,9.998,3,1,11
7/1/2014 15:00,0,1,33.62,21,16.9979,3,1,12
7/1/2014 16:00,0,1,33.62,17,0,3,1,5
7/1/2014 17:00,0,1,33.62,21,9.998,3,1,13
7/1/2014 18:00,0,1,32.8,24,16.9979,3,1,9
7/1/2014 19:00,0,1,31.98,25,9.998,3,1,8
7/1/2014 20:00,0,1,29.52,42,13.0013,3,1,4
7/1/2014 21:00,0,1,28.7,45,9.998,3,1,4
7/1/2014 22:00,0,1,28.7,42,0,3,1,2
7/1/2014 23:00,0,1,27.88,47,2.57,3,1,3
7/2/2014 00:00,0,0,27.88,47,2.57,3,1,2
7/2/2014 01:00,0,0,27.06,54,0,3,1,1
7/2/2014 02:00,0,0,26.24,53,0,3,1,1
7/2/2014 03:00,0,0,26.24,53,0,3,1,1
7/2/2014 04:00,0,0,25.42,61,0,3,1,1
7/2/2014 05:00,0,0,23.78,73,4.0015,3,1,1
7/2/2014 06:00,0,0,25.42,69,4.0015,3,1,1
7/2/2014 07:00,0,0,26.24,65,0,3,1,1
7/2/2014 08:00,0,0,27.88,57,0,3,1,2
7/2/2014 09:00,0,0,30.34,51,2.57,3,1,5
7/2/2014 10:00,0,0,32.8,36,0,3,1,5
7/2/2014 11:00,0,0,32.8,36,2.57,3,1,12
7/2/2014 12:00,0,0,33.62,30,5.9981,3,1,17
7/2/2014 13:00,0,0,33.62,30,4.0015,3,1,14
7/2/2014 14:00,0,0,34.44,20,0,3,1,6
7/2/2014 15:00,0,0,35.26,19,7.0014,3,1,10
7/2/2014 16:00,0,0,36.08,22,13.0013,3,1,12
7/2/2014 17:00,0,0,34.44,30,13.0013,3,1,10
7/2/2014 18:00,0,0,33.62,30,19.0012,3,1,11
7/2/2014 19:00,0,0,32.8,33,13.0013,3,1,10
7/2/2014 20:00,0,0,31.16,45,19.0012,3,1,6
7/2/2014 21:00,0,0,30.34,48,9.998,3,1,6
7/2/2014 22:00,0,0,29.52,51,7.0014,3,1,4
7/2/2014 23:00,0,0,29.52,54,19.0012,3,1,2
7/3/2014 00:00,0,0,28.7,58,13.0013,3,1,2
7/3/2014 01:00,0,0,28.7,61,7.0014,3,2,1
7/3/2014 02:00,0,0,28.7,58,9.998,3,1,1
7/3/2014 03:00,0,0,27.88,65,2.57,3,3,1
7/3/2014 04:00,0,0,27.88,65,2.57,3,3,1
7/3/2014 05:00,0,0,25.42,83,9.998,3,3,2
7/3/2014 06:00,0,0,25.42,94,2.57,3,2,4
7/3/2014 07:00,0,0,26.24,89,9.998,3,2,14
7/3/2014 08:00,0,0,27.88,79,13.0013,3,1,22
7/3/2014 09:00,0,0,28.7,74,16.9979,3,1,10
7/3/2014 10:00,0,0,30.34,66,7.0014,3,1,6
7/3/2014 11:00,0,0,31.16,62,4.0015,3,1,6
7/3/2014 12:00,0,0,32.8,55,4.0015,3,1,7
7/3/2014 13:00,0,0,32.8,59,13.0013,3,1,7
7/3/2014 14:00,0,0,33.62,56,16.9979,3,1,7
7/3/2014 15:00,0,0,34.44,53,20,3,1,7
7/3/2014 16:00,0,0,34.44,53,20,3,1,14
7/3/2014 17:00,0,0,32.8,49,56.9969,3,3,250
7/3/2014 18:00,0,0,32.8,49,56.9969,3,3,210
7/3/2014 19:00,0,0,27.06,83,9.998,3,2,18
7/3/2014 20:00,0,0,27.06,83,0,3,3,5
7/3/2014 21:00,0,0,27.06,83,7.0014,3,2,8
7/3/2014 22:00,0,0,27.06,78,4.0015,3,2,5
7/3/2014 23:00,0,0,26.24,83,7.0014,3,1,4
7/4/2014 00:00,1,0,26.24,83,5.9981,3,1,2
7/4/2014 01:00,1,0,26.24,83,2.57,3,1,1
7/4/2014 02:00,1,0,26.24,83,0,3,1,1
7/4/2014 03:00,1,0,26.24,78,0,3,1,1
7/4/2014 04:00,1,0,27.06,78,2.57,3,2,1
7/4/2014 05:00,1,0,26.24,83,5.9981,3,2,2
7/4/2014 06:00,1,0,26.24,89,7.0014,3,1,7
7/4/2014 07:00,1,0,27.06,83,5.9981,3,1,16
7/4/2014 08:00,1,0,28.7,74,4.0015,3,1,18
7/4/2014 09:00,1,0,29.52,66,2.57,3,2,8
7/4/2014 10:00,1,0,31.16,55,2.57,3,2,6
7/4/2014 11:00,1,0,31.16,55,2.57,3,2,6
7/4/2014 12:00,1,0,31.98,52,0,3,2,4
7/4/2014 13:00,1,0,31.98,49,0,3,2,4
7/4/2014 14:00,1,0,32.8,46,0,3,1,4
7/4/2014 15:00,1,0,33.62,43,2.57,3,1,8
7/4/2014 16:00,1,0,33.62,41,0,3,1,7
7/4/2014 17:00,1,0,32.8,46,0,3,1,12
7/4/2014 18:00,1,0,32.8,46,5.9981,3,1,27
7/4/2014 19:00,1,0,31.98,49,7.0014,3,2,19
7/4/2014 20:00,1,0,31.16,55,4.0015,3,2,12
7/4/2014 21:00,1,0,30.34,62,4.0015,3,2,8
7/4/2014 22:00,1,0,30.34,62,5.9981,3,2,6
7/4/2014 23:00,1,0,29.52,70,4.0015,3,2,4
7/5/2014 00:00,0,1,28.7,65,7.0014,3,2,3
7/5/2014 01:00,0,1,28.7,65,4.0015,3,1,1
7/5/2014 02:00,0,1,27.06,74,2.57,3,1,1
7/5/2014 03:00,0,1,27.06,74,13.0013,3,1,1
7/5/2014 04:00,0,1,27.06,69,7.0014,3,1,1
7/5/2014 05:00,0,1,27.06,69,0,3,1,1
7/5/2014 06:00,0,1,27.06,74,2.57,3,1,5
7/5/2014 07:00,0,1,28.7,65,2.57,3,1,13
7/5/2014 08:00,0,1,29.52,62,5.9981,3,1,24
7/5/2014 09:00,0,1,30.34,58,5.9981,3,1,11
7/5/2014 10:00,0,1,31.16,52,4.0015,3,1,7
7/5/2014 11:00,0,1,31.98,46,4.0015,3,1,8
7/5/2014 12:00,0,1,32.8,43,4.0015,3,1,10
7/5/2014 13:00,0,1,33.62,43,4.0015,3,1,10
7/5/2014 14:00,0,1,32.8,49,7.0014,3,1,10
7/5/2014 15:00,0,1,33.62,43,0,3,1,4
7/5/2014 16:00,0,1,33.62,46,4.0015,3,1,13
7/5/2014 17:00,0,1,33.62,46,4.0015,3,1,27
7/5/2014 18:00,0,1,32.8,55,7.0014,3,1,32
7/5/2014 19:00,0,1,32.8,59,5.9981,3,1,19
7/5/2014 20:00,0,1,31.16,66,4.0015,3,1,11
7/5/2014 21:00,0,1,31.98,62,16.9979,3,1,13
7/5/2014 22:00,0,1,31.16,66,13.0013,3,1,9
7/5/2014 23:00,0,1,30.34,66,7.0014,3,1,5
7/6/2014 00:00,0,1,29.52,74,9.998,3,1,3
7/6/2014 01:00,0,1,28.7,74,5.9981,3,1,2
7/6/2014 02:00,0,1,28.7,79,2.57,3,1,1
7/6/2014 03:00,0,1,28.7,79,0,3,1,1
7/6/2014 04:00,0,1,27.88,83,2.57,3,2,1
7/6/2014 05:00,0,1,27.88,83,2.57,3,1,2
7/6/2014 06:00,0,1,28.7,79,2.57,3,1,5
7/6/2014 07:00,0,1,29.52,79,0,3,2,7
7/6/2014 08:00,0,1,29.52,74,4.0015,3,2,21
7/6/2014 09:00,0,1,28.7,79,9.998,3,3,12
7/6/2014 10:00,0,1,28.7,79,2.57,3,3,6
7/6/2014 11:00,0,1,29.52,74,0,3,2,3
7/6/2014 12:00,0,1,30.34,66,2.57,3,2,10
7/6/2014 13:00,0,1,30.34,70,4.0015,3,2,9
7/6/2014 14:00,0,1,31.16,66,19.0012,3,1,12
7/6/2014 15:00,0,1,31.16,70,19.0012,3,1,13
7/6/2014 16:00,0,1,31.16,70,16.9979,3,1,20
7/6/2014 17:00,0,1,31.98,59,13.0013,3,1,32
7/6/2014 18:00,0,1,31.16,62,9.998,3,1,31
7/6/2014 19:00,0,1,30.34,70,13.0013,3,1,20
7/6/2014 20:00,0,1,29.52,74,16.9979,3,1,16
7/6/2014 21:00,0,1,28.7,79,9.998,3,1,12
7/6/2014 22:00,0,1,28.7,79,9.998,3,1,9
7/6/2014 23:00,0,1,27.88,83,13.0013,3,1,6
7/7/2014 00:00,0,1,27.06,89,5.9981,3,1,4
7/7/2014 01:00,0,1,27.06,89,9.998,3,1,2
7/7/2014 02:00,0,1,27.06,89,9.998,3,1,1
7/7/2014 03:00,0,1,26.24,94,4.0015,3,1,1
7/7/2014 04:00,0,1,26.24,89,4.0015,3,1,1
7/7/2014 05:00,0,1,26.24,89,4.0015,3,1,2
7/7/2014 06:00,0,1,26.24,89,5.9981,3,2,5
7/7/2014 07:00,0,1,27.06,89,4.0015,3,2,11
7/7/2014 08:00,0,1,28.7,79,9.998,3,2,24
7/7/2014 09:00,0,1,30.34,70,7.0014,3,1,13
7/7/2014 10:00,0,1,31.98,62,0,3,1,4
7/7/2014 11:00,0,1,33.62,52,5.9981,3,1,12
7/7/2014 12:00,0,1,34.44,41,0,3,1,5
7/7/2014 13:00,0,1,35.26,41,0,3,1,7
7/7/2014 14:00,0,1,35.26,41,16.9979,3,1,16
7/7/2014 15:00,0,1,35.26,41,16.9979,3,1,16
7/7/2014 16:00,0,1,35.26,39,13.0013,3,1,24
7/7/2014 17:00,0,1,35.26,36,16.9979,3,1,34
7/7/2014 18:00,0,1,34.44,44,20,3,1,28
7/7/2014 19:00,0,1,33.62,52,19.0012,3,1,18
7/7/2014 20:00,0,1,31.16,58,23.9994,3,1,15
7/7/2014 21:00,0,1,30.34,62,7.0014,3,1,9
7/7/2014 22:00,0,1,30.34,62,7.0014,3,1,8
7/7/2014 23:00,0,1,29.52,66,0,3,1,3
7/8/2014 00:00,0,1,30.34,66,4.0015,3,1,4
7/8/2014 01:00,0,1,29.52,79,0,3,1,2
7/8/2014 02:00,0,1,28.7,74,7.0014,3,2,3
7/8/2014 03:00,0,1,27.88,79,4.0015,3,1,1
7/8/2014 04:00,0,1,28.7,79,16.9979,3,1,1
7/8/2014 05:00,0,1,27.88,79,16.9979,3,1,1
7/8/2014 06:00,0,1,28.7,74,4.0015,3,1,2
7/8/2014 07:00,0,1,28.7,79,9.998,3,2,5
7/8/2014 08:00,0,1,29.52,74,16.9979,3,2,7
7/8/2014 09:00,0,1,31.16,70,20,3,2,14
7/8/2014 10:00,0,1,30.34,70,23.9994,3,2,15
7/8/2014 11:00,0,1,30.34,74,16.9979,3,2,24
7/8/2014 12:00,0,1,31.16,70,19.0012,3,2,27
7/8/2014 13:00,0,1,31.98,66,19.0012,3,2,29
7/8/2014 14:00,0,1,32.8,63,23.9994,3,2,15
7/8/2014 15:00,0,1,32.8,63,23.9994,3,2,15
7/8/2014 16:00,0,1,27.88,83,30.0026,3,3,29
7/8/2014 17:00,0,1,27.06,89,30.0026,3,3,26
7/8/2014 18:00,0,1,27.06,83,2.57,3,1,15
7/8/2014 19:00,0,1,27.06,83,2.57,3,1,10
7/8/2014 20:00,0,1,27.06,83,7.0014,3,1,11
7/8/2014 21:00,0,1,27.06,83,16.9979,3,2,12
7/8/2014 22:00,0,1,27.06,78,9.998,3,2,9
7/8/2014 23:00,0,1,27.06,78,2.57,3,2,6
7/9/2014 00:00,0,0,27.06,83,5.9981,3,2,7
7/9/2014 01:00,0,0,26.24,89,4.0015,3,2,4
7/9/2014 02:00,0,0,26.24,89,7.0014,3,1,4
7/9/2014 03:00,0,0,26.24,89,5.9981,3,1,2
7/9/2014 04:00,0,0,26.24,83,13.0013,3,1,2
7/9/2014 05:00,0,0,25.42,88,7.0014,3,2,2
7/9/2014 06:00,0,0,26.24,83,9.998,3,2,2
7/9/2014 07:00,0,0,27.06,78,9.998,3,1,3
7/9/2014 08:00,0,0,28.7,70,16.9979,3,1,7
7/9/2014 09:00,0,0,30.34,58,19.0012,3,1,12
7/9/2014 10:00,0,0,31.16,52,7.0014,3,1,20
7/9/2014 11:00,0,0,31.98,46,20,3,1,26
7/9/2014 12:00,0,0,32.8,46,16.9979,3,1,27
7/9/2014 13:00,0,0,33.62,41,13.0013,3,1,24
7/9/2014 14:00,0,0,34.44,36,5.9981,3,1,25
7/9/2014 15:00,0,0,34.44,34,2.57,3,1,17
7/9/2014 16:00,0,0,33.62,38,0,3,1,10
7/9/2014 17:00,0,0,34.44,32,0,3,1,9
7/9/2014 18:00,0,0,33.62,36,4.0015,3,1,19
7/9/2014 19:00,0,0,31.16,55,7.0014,3,1,17
7/9/2014 20:00,0,0,31.16,58,13.0013,3,1,12
7/9/2014 21:00,0,0,30.34,58,7.0014,3,1,10
7/9/2014 22:00,0,0,29.52,62,7.0014,3,1,9
7/9/2014 23:00,0,0,29.52,58,9.998,3,1,8
7/10/2014 00:00,0,0,28.7,61,7.0014,3,1,4
7/10/2014 01:00,0,0,28.7,61,5.9981,3,1,2
7/10/2014 02:00,0,0,27.88,69,2.57,3,1,1
7/10/2014 03:00,0,0,27.06,74,2.57,3,1,1
7/10/2014 04:00,0,0,27.06,69,2.57,3,1,1
7/10/2014 05:00,0,0,27.06,74,0,3,1,1
7/10/2014 06:00,0,0,26.24,78,2.57,3,1,2
7/10/2014 07:00,0,0,28.7,70,2.57,3,1,5
7/10/2014 08:00,0,0,29.52,66,0,3,1,6
7/10/2014 09:00,0,0,30.34,66,2.57,3,1,9
7/10/2014 10:00,0,0,31.16,55,5.9981,3,1,14
7/10/2014 11:00,0,0,31.98,55,9.998,3,1,19
7/10/2014 12:00,0,0,33.62,46,19.0012,3,1,22
7/10/2014 13:00,0,0,32.8,46,20,3,1,22
7/10/2014 14:00,0,0,33.62,41,22.0028,3,1,23
7/10/2014 15:00,0,0,34.44,39,19.0012,3,1,24
7/10/2014 16:00,0,0,34.44,41,19.0012,3,1,25
7/10/2014 17:00,0,0,34.44,36,13.0013,3,1,26
7/10/2014 18:00,0,0,33.62,43,19.0012,3,1,29
7/10/2014 19:00,0,0,32.8,49,22.0028,3,1,21
7/10/2014 20:00,0,0,31.16,55,9.998,3,1,13
7/10/2014 21:00,0,0,30.34,62,16.9979,3,1,11
7/10/2014 22:00,0,0,30.34,66,13.0013,3,1,8
7/10/2014 23:00,0,0,29.52,66,16.9979,3,1,5
7/11/2014 00:00,0,1,28.7,65,9.998,3,1,2
7/11/2014 01:00,0,1,28.7,61,19.0012,3,1,2
7/11/2014 02:00,0,1,28.7,61,13.0013,3,1,1
7/11/2014 03:00,0,1,27.88,65,7.0014,3,1,1
7/11/2014 04:00,0,1,27.06,74,13.0013,3,1,1
7/11/2014 05:00,0,1,27.06,74,5.9981,3,1,1
7/11/2014 06:00,0,1,27.88,74,9.998,3,1,8
7/11/2014 07:00,0,1,28.7,74,16.9979,3,1,21
7/11/2014 08:00,0,1,30.34,66,19.0012,3,1,25
7/11/2014 09:00,0,1,31.98,59,20,3,1,15
7/11/2014 10:00,0,1,32.8,55,23.9994,3,1,15
7/11/2014 11:00,0,1,33.62,56,20,3,1,8
7/11/2014 12:00,0,1,34.44,53,19.0012,3,1,12
7/11/2014 13:00,0,1,35.26,50,16.9979,3,1,11
7/11/2014 14:00,0,1,35.26,53,19.0012,3,1,11
7/11/2014 15:00,0,1,35.26,56,27.9993,3,1,12
7/11/2014 16:00,0,1,35.26,56,26.0027,3,1,19
7/11/2014 17:00,0,1,35.26,56,27.9993,3,1,38
7/11/2014 18:00,0,1,35.26,53,26.0027,3,1,32
7/11/2014 19:00,0,1,34.44,59,22.0028,3,1,20
7/11/2014 20:00,0,1,29.52,74,27.9993,3,1,15
7/11/2014 21:00,0,1,28.7,79,27.9993,3,1,12
7/11/2014 22:00,0,1,29.52,74,5.9981,3,1,8
7/11/2014 23:00,0,1,28.7,79,5.9981,3,1,3
7/12/2014 00:00,0,1,28.7,79,5.9981,3,1,2
7/12/2014 01:00,0,1,28.7,79,2.57,3,1,1
7/12/2014 02:00,0,1,28.7,79,4.0015,3,1,1
7/12/2014 03:00,0,1,28.7,79,0,3,2,1
7/12/2014 04:00,0,1,28.7,79,7.0014,3,1,1
7/12/2014 05:00,0,1,28.7,79,2.57,3,1,2
7/12/2014 06:00,0,1,30.34,58,13.0013,3,1,7
7/12/2014 07:00,0,1,31.16,55,9.998,3,1,15
7/12/2014 08:00,0,1,31.16,58,13.0013,3,1,23
7/12/2014 09:00,0,1,31.98,55,32.9975,3,1,14
7/12/2014 10:00,0,1,33.62,52,7.0014,3,1,7
7/12/2014 11:00,0,1,33.62,52,7.0014,3,1,7
7/12/2014 12:00,0,1,35.26,44,20,3,1,5
7/12/2014 13:00,0,1,35.26,47,13.0013,3,1,7
7/12/2014 14:00,0,1,36.9,42,20,3,1,5
7/12/2014 15:00,0,1,36.9,42,23.9994,3,1,15
7/12/2014 16:00,0,1,35.26,44,19.0012,3,1,4
7/12/2014 17:00,0,1,36.08,44,19.0012,3,1,16
7/12/2014 18:00,0,1,35.26,47,20,3,1,11
7/12/2014 19:00,0,1,34.44,44,19.0012,3,1,7
7/12/2014 20:00,0,1,33.62,43,9.998,3,1,6
7/12/2014 21:00,0,1,33.62,43,4.0015,3,1,4
7/12/2014 22:00,0,1,32.8,46,5.9981,3,1,3
7/12/2014 23:00,0,1,31.98,52,0,3,1,2
7/13/2014 00:00,0,1,31.16,62,0,3,1,1
7/13/2014 01:00,0,1,31.16,55,0,3,1,1
7/13/2014 02:00,0,1,31.16,55,0,3,1,1
7/13/2014 03:00,0,1,30.34,58,9.998,3,1,1
7/13/2014 04:00,0,1,30.34,58,16.9979,3,1,1
7/13/2014 05:00,0,1,30.34,58,9.998,3,1,2
7/13/2014 06:00,0,1,30.34,58,7.0014,3,1,4
7/13/2014 07:00,0,1,31.16,55,16.9979,3,1,6
7/13/2014 08:00,0,1,32.8,49,16.9979,3,1,13
7/13/2014 09:00,0,1,33.62,41,9.998,3,1,7
7/13/2014 10:00,0,1,33.62,46,9.998,3,1,4
7/13/2014 11:00,0,1,34.44,39,7.0014,3,1,5
7/13/2014 12:00,0,1,34.44,41,19.0012,3,1,7
7/13/2014 13:00,0,1,33.62,46,5.9981,3,3,9
7/13/2014 14:00,0,1,33.62,46,5.9981,3,3,7
7/13/2014 15:00,0,1,26.24,94,5.9981,3,3,8
7/13/2014 16:00,0,1,27.06,89,0,3,2,6
7/13/2014 17:00,0,1,28.7,79,0,3,1,10
7/13/2014 18:00,0,1,29.52,79,5.9981,3,1,14
7/13/2014 19:00,0,1,28.7,79,4.0015,3,1,10
7/13/2014 20:00,0,1,28.7,84,7.0014,3,1,10
7/13/2014 21:00,0,1,28.7,79,4.0015,3,1,6
7/13/2014 22:00,0,1,27.88,83,9.998,3,1,7
7/13/2014 23:00,0,1,27.06,83,16.9979,3,1,3
7/14/2014 00:00,0,1,27.06,69,20,3,1,3
7/14/2014 01:00,0,1,27.06,61,16.9979,3,1,2
7/14/2014 02:00,0,1,26.24,57,20,3,1,1
7/14/2014 03:00,0,1,25.42,57,20,3,1,1
7/14/2014 04:00,0,1,25.42,53,16.9979,3,1,1
7/14/2014 05:00,0,1,24.6,56,13.0013,3,1,2
7/14/2014 06:00,0,1,24.6,60,13.0013,3,1,6
7/14/2014 07:00,0,1,25.42,53,16.9979,3,1,9
7/14/2014 08:00,0,1,26.24,50,23.9994,3,1,15
7/14/2014 09:00,0,1,27.88,47,19.0012,3,1,11
7/14/2014 10:00,0,1,28.7,42,16.9979,3,1,8
7/14/2014 11:00,0,1,29.52,37,13.0013,3,1,6
7/14/2014 12:00,0,1,30.34,35,16.9979,3,1,5
7/14/2014 13:00,0,1,31.16,33,22.0028,3,1,9
7/14/2014 14:00,0,1,30.34,35,19.0012,3,1,10
7/14/2014 15:00,0,1,31.16,33,20,3,1,14
7/14/2014 16:00,0,1,31.16,33,5.9981,3,1,18
7/14/2014 17:00,0,1,30.34,37,5.9981,3,1,25
7/14/2014 18:00,0,1,29.52,42,9.998,3,1,25
7/14/2014 19:00,0,1,29.52,39,13.0013,3,1,14
7/14/2014 20:00,0,1,28.7,42,13.0013,3,1,12
7/14/2014 21:00,0,1,27.06,50,5.9981,3,1,9
7/14/2014 22:00,0,1,26.24,57,2.57,3,1,6
7/14/2014 23:00,0,1,26.24,65,16.9979,3,1,6
7/15/2014 00:00,0,1,25.42,73,13.0013,3,1,7
7/15/2014 01:00,0,1,25.42,73,9.998,3,1,5
7/15/2014 02:00,0,1,24.6,78,7.0014,3,1,4
7/15/2014 03:00,0,1,24.6,73,9.998,3,1,2
7/15/2014 04:00,0,1,24.6,73,7.0014,3,1,1
7/15/2014 05:00,0,1,24.6,73,5.9981,3,1,1
7/15/2014 06:00,0,1,24.6,73,4.0015,3,2,1
7/15/2014 07:00,0,1,26.24,65,4.0015,3,1,3
7/15/2014 08:00,0,1,26.24,65,16.9979,3,1,8
7/15/2014 09:00,0,1,27.88,54,9.998,3,1,12
7/15/2014 10:00,0,1,27.06,61,7.0014,3,2,18
7/15/2014 11:00,0,1,28.7,54,5.9981,3,1,19
7/15/2014 12:00,0,1,28.7,48,9.998,3,1,26
7/15/2014 13:00,0,1,28.7,54,9.998,3,1,23
7/15/2014 14:00,0,1,28.7,51,9.998,3,1,27
7/15/2014 15:00,0,1,29.52,45,7.0014,3,1,20
7/15/2014 16:00,0,1,29.52,51,9.998,3,1,26
7/15/2014 17:00,0,1,30.34,42,16.9979,3,1,27
7/15/2014 18:00,0,1,29.52,45,13.0013,3,1,22
7/15/2014 19:00,0,1,28.7,45,13.0013,3,1,14
7/15/2014 20:00,0,1,28.7,51,13.0013,3,1,11
7/15/2014 21:00,0,1,27.06,54,4.0015,3,1,8
7/15/2014 22:00,0,1,27.06,57,13.0013,3,1,10
7/15/2014 23:00,0,1,26.24,61,7.0014,3,1,8
7/16/2014 00:00,0,0,25.42,65,9.998,3,1,7
7/16/2014 01:00,0,0,24.6,69,4.0015,3,1,4
7/16/2014 02:00,0,0,24.6,73,5.9981,3,1,4
7/16/2014 03:00,0,0,24.6,78,5.9981,3,1,3
7/16/2014 04:00,0,0,24.6,73,2.57,3,1,1
7/16/2014 05:00,0,0,23.78,78,2.57,3,1,1
7/16/2014 06:00,0,0,24.6,78,7.0014,3,1,1
7/16/2014 07:00,0,0,25.42,73,5.9981,3,1,3
7/16/2014 08:00,0,0,27.06,65,7.0014,3,1,6
7/16/2014 09:00,0,0,28.7,54,13.0013,3,1,11
7/16/2014 10:00,0,0,29.52,54,9.998,3,1,20
7/16/2014 11:00,0,0,30.34,48,13.0013,3,1,22
7/16/2014 12:00,0,0,31.16,43,19.0012,3,1,27
7/16/2014 13:00,0,0,31.16,45,20,3,1,27
7/16/2014 14:00,0,0,30.34,45,20,3,1,28
7/16/2014 15:00,0,0,31.16,45,22.0028,3,1,26
7/16/2014 16:00,0,0,31.16,45,19.0012,3,1,28
7/16/2014 17:00,0,0,31.16,45,13.0013,3,1,23
7/16/2014 18:00,0,0,31.16,45,19.0012,3,1,20
7/16/2014 19:00,0,0,30.34,48,9.998,3,1,14
7/16/2014 20:00,0,0,29.52,51,13.0013,3,1,11
7/16/2014 21:00,0,0,28.7,58,13.0013,3,1,7
7/16/2014 22:00,0,0,28.7,65,19.0012,3,1,8
7/16/2014 23:00,0,0,27.88,61,13.0013,3,1,4
7/17/2014 00:00,0,0,27.06,65,13.0013,3,1,3
7/17/2014 01:00,0,0,26.24,69,9.998,3,1,2
7/17/2014 02:00,0,0,26.24,69,13.0013,3,1,1
7/17/2014 03:00,0,0,26.24,69,13.0013,3,1,1
7/17/2014 04:00,0,0,25.42,73,7.0014,3,1,1
7/17/2014 05:00,0,0,26.24,69,13.0013,3,1,2
7/17/2014 06:00,0,0,25.42,73,7.0014,3,1,7
7/17/2014 07:00,0,0,26.24,73,7.0014,3,1,17
7/17/2014 08:00,0,0,27.88,65,13.0013,3,1,24
7/17/2014 09:00,0,0,29.52,58,13.0013,3,1,12
7/17/2014 10:00,0,0,30.34,60,13.0013,3,1,8
7/17/2014 11:00,0,0,31.16,55,19.0012,3,1,11
7/17/2014 12:00,0,0,31.16,55,19.0012,3,1,13
7/17/2014 13:00,0,0,32.8,49,20,3,1,13
7/17/2014 14:00,0,0,32.8,49,23.9994,3,1,15
7/17/2014 15:00,0,0,33.62,43,20,3,1,13
7/17/2014 16:00,0,0,32.8,46,20,3,1,19
7/17/2014 17:00,0,0,32.8,49,26.0027,3,1,36
7/17/2014 18:00,0,0,32.8,46,20,3,1,31
7/17/2014 19:00,0,0,31.16,55,19.0012,3,1,21
7/17/2014 20:00,0,0,31.16,58,16.9979,3,1,14
7/17/2014 21:00,0,0,30.34,62,13.0013,3,1,11
7/17/2014 22:00,0,0,29.52,66,13.0013,3,1,7
7/17/2014 23:00,0,0,28.7,74,5.9981,3,1,4
7/18/2014 00:00,0,1,28.7,74,5.9981,3,1,2
7/18/2014 01:00,0,1,28.7,74,13.0013,3,1,2
7/18/2014 02:00,0,1,27.06,83,13.0013,3,1,1
7/18/2014 03:00,0,1,27.06,78,9.998,3,1,1
7/18/2014 04:00,0,1,26.24,78,7.0014,3,1,1
7/18/2014 05:00,0,1,26.24,78,4.0015,3,1,2
7/18/2014 06:00,0,1,26.24,83,4.0015,3,1,5
7/18/2014 07:00,0,1,27.88,74,13.0013,3,1,20
7/18/2014 08:00,0,1,28.7,70,9.998,3,1,28
7/18/2014 09:00,0,1,30.34,67,13.0013,3,1,13
7/18/2014 10:00,0,1,31.16,62,9.998,3,1,7
7/18/2014 11:00,0,1,32.8,55,2.57,3,1,6
7/18/2014 12:00,0,1,32.8,59,9.998,3,1,12
7/18/2014 13:00,0,1,33.62,56,16.9979,3,1,13
7/18/2014 14:00,0,1,33.62,56,22.0028,3,1,11
7/18/2014 15:00,0,1,34.44,53,22.0028,3,1,13
7/18/2014 16:00,0,1,34.44,53,19.0012,3,1,19
7/18/2014 17:00,0,1,34.44,49,22.0028,3,1,38
7/18/2014 18:00,0,1,33.62,49,23.9994,3,1,15
7/18/2014 19:00,0,1,32.8,55,13.0013,3,1,18
7/18/2014 20:00,0,1,31.98,59,13.0013,3,1,13
7/18/2014 21:00,0,1,30.34,66,9.998,3,1,12
7/18/2014 22:00,0,1,31.16,66,13.0013,3,1,8
7/18/2014 23:00,0,1,30.34,66,7.0014,3,1,4
7/19/2014 00:00,0,1,30.34,66,4.0015,3,1,2
7/19/2014 01:00,0,1,30.34,66,5.9981,3,2,1
7/19/2014 02:00,0,1,29.52,70,7.0014,3,1,1
7/19/2014 03:00,0,1,29.52,70,7.0014,3,1,1
7/19/2014 04:00,0,1,29.52,70,5.9981,3,1,1
7/19/2014 05:00,0,1,28.7,74,4.0015,3,2,2
7/19/2014 06:00,0,1,29.52,74,4.0015,3,2,4
